Unnamed: 0,Class,class_encoded,gene_17801,gene_89,gene_19339,gene_16372,gene_6611,gene_14092,gene_15906,gene_1750,gene_18745,gene_1784
sample_139,COAD,1,0.6056389065756262,0.6173408155807402,0.6788876767501313,0.14919992230822482,0.701403601569552,0.5375999139018303,0.0,0.2964176719327311,0.032282701692898395,0.38699052430200814
sample_140,BRCA,0,0.0,0.41936220473794705,0.8124908742626413,0.24094718338062338,0.25519606537863615,0.8139166655839398,0.29436046337591293,0.706764795197056,0.14343646514548264,0.39256880340664974
sample_141,PRAD,4,0.7178237379056094,0.841589915469967,0.1919756890947265,0.8237135898283329,0.673207349027104,0.4170147446852381,0.7078400931887379,0.14668285484658114,0.9483248598963503,0.7934757850564945
sample_142,BRCA,0,0.1261890635239061,0.4139208989585741,0.7818040908571644,0.24705204654356522,0.2689793430610519,0.8012842735758898,0.20192850088661113,0.6869010800888715,0.0,0.3037922812636851
sample_143,KIRC,2,0.48009955594760717,0.42271854435663125,0.3649829453809624,0.784203877916847,0.4875577990774595,0.4742586750897778,0.16109506020464368,0.32739590382378275,0.2951464882629278,0.29110203657085476
sample_144,LUAD,3,0.603601158544839,0.5241272405413135,0.5355772601153872,0.6782929502153614,0.6288336037717996,0.5468694314735532,0.5339483077360722,0.6273142174721521,0.6109531806957714,0.6332132189718941
sample_145,COAD,1,0.4451371899698206,0.504449872447562,0.29930685031499477,0.5240571823631504,0.6342984205691204,0.574303149182222,0.25453833384171876,0.6411196280367555,0.04190701168028832,0.4779260874277634
sample_146,PRAD,4,1.0,0.5466828313855211,0.3215929725266972,0.5768069292671287,0.9658985293558524,0.4963022538273861,0.7912585807692064,0.5501041414459124,0.5707563645785897,0.7468664612507556
sample_147,BRCA,0,0.10362022771311293,0.411454935918958,0.7733924930801137,0.2551746447721445,0.2719030073568127,0.7982414993504898,0.24464381281143813,0.7640615386175673,0.08112920514198878,0.31084081619794585
sample_148,LUAD,3,0.6163606802819773,0.6274672789096054,0.23118737336365586,0.7148853617540771,0.7080632989676197,0.44544496515347876,0.44448706524538384,0.2923973865836581,0.19283042451941912,0.6262311721937314
sample_149,LUAD,3,0.30366070876570467,0.6450222272522835,0.2673694484135422,0.724714769295808,0.46797048003051095,0.5053024493065426,0.3457413940111373,0.3167737062214144,0.0,0.9149570942402505
sample_150,LUAD,3,0.6600435509537389,0.5269484050990031,0.4304944620243772,0.5870300118953499,0.6972066640975358,0.47837349679553687,0.5150238292025501,0.5464739089502839,0.20390278716600205,0.35645854911285324
sample_151,LUAD,3,0.5878922260924085,0.47508780403433026,0.23882727668680942,0.40890225338710323,0.6964157068844665,0.1742389994968543,0.22237221790665,0.4630654841841053,0.2381909323101636,0.3280635090582131
sample_152,BRCA,0,0.0,0.2816314547173995,0.783732565613231,0.15373711285246003,0.1806491390151091,0.7719191309762928,0.0,0.7489044468393145,0.170543043060284,0.20664949508263813
sample_153,BRCA,0,0.032149110373756215,0.38105557306379034,0.746110726744166,0.27575749188701293,0.20513247471101337,0.8240803489373952,0.1835133263490602,0.6732840989824997,0.07547880126132596,0.21086599247674867
sample_154,LUAD,3,0.6932349158579357,0.5639933988060352,0.3985239343691322,0.6871263630455139,0.6363086476224997,0.5418943227162866,0.673636050829049,0.5568926151876893,0.13524979477755045,0.47986014939300214
sample_155,BRCA,0,0.0,0.35708997788832,0.8006170515428133,0.25723145738062936,0.318349653222762,0.7908557011355474,0.27021491978932244,0.7450789338616494,0.11162792057741668,0.5652296023069289
sample_156,BRCA,0,0.22118654161401693,0.4246582689150501,0.7343508210363425,0.41900841298793484,0.4421327978390731,0.72989692496571,0.130249068800784,0.7143881276071486,0.025323883684715037,0.2732663901600516
sample_157,PRAD,4,0.48356437620237536,0.8332408823680904,0.2283444848123996,0.9190610273686979,0.46038289973081187,0.3730992946690379,0.4592763912871681,0.3526634335125507,0.8780061639380887,0.9598565041612994
sample_158,PRAD,4,0.8222489760754688,0.7860205014409235,0.38603147957020906,0.7635486512019779,0.7899800982083829,0.37398245234683686,0.7621062324670438,0.23502746008225434,0.5597005656266315,0.7703935047482963
sample_159,LUAD,3,0.8148514849518136,0.5419273182290572,0.3928258203617265,0.6809998211456895,0.832708879947595,0.3120282195418641,0.6697598056127578,0.28492453925192734,0.13893495752992144,0.5994160814508246
sample_160,PRAD,4,0.8896635587512531,0.8408856532606033,0.22842585965702772,0.852744152367254,0.8181494407411738,0.4549505608548477,0.8063338502394772,0.3003944057901854,0.9224359878498563,0.6735110999725258
sample_161,LUAD,3,0.6256634431083667,0.6962268015054549,0.174291621896692,0.7297276950950773,0.6274278743068991,0.5378034358617055,0.5982098404179748,0.6043493792176864,0.3371511867943871,0.785931121647791
sample_162,KIRC,2,0.6124041480057505,0.6233986696500582,0.5491712687548904,0.7994990135641767,0.6177490301101789,0.31791045487962705,0.5542568251363322,0.22983228407244885,0.048436343750527154,0.4918426780079823
sample_163,BRCA,0,0.0,0.3575913385227596,0.7898156764551805,0.32485489557689967,0.32336118246882445,0.7649412890161744,0.12214934235255731,0.5702190196213635,0.09275601503998565,0.44099731274700754
sample_164,PRAD,4,0.0,0.824986732426463,0.1833261242443957,0.8384100839991045,0.7638488781813138,0.37446791663051804,0.7055178953503505,0.13643087968658762,0.8648644816437546,0.6848554323859285
sample_165,LUAD,3,0.5983499923721406,0.5014705692037927,0.49347837636424924,0.611112104621672,0.5221245948046043,0.5088426734769057,0.5882791926698366,0.38730750885387677,0.4450467050769693,0.5524875477595524
sample_166,COAD,1,0.45719218771323267,0.47514108484101947,0.47574511958538684,0.4688810130492719,0.5912092305220826,0.4497466616948111,0.11264311011843786,0.7379472196018064,0.03768709637442256,0.44128819152912874
sample_167,KIRC,2,0.5805240033612827,0.557442741105455,0.6116712257595927,0.7292651013273141,0.7397957935545436,0.5513683629875293,0.4131255847915137,0.3181630608429343,0.04695424272009187,0.5420523749238516
sample_168,LUAD,3,0.5570356387197957,0.5019775952343918,0.2375323898036637,0.37727826148825155,0.5806967785308195,0.2200147458979771,0.5036275351811286,0.1714728663004346,0.18778650267571612,0.2470920620518025
sample_169,BRCA,0,0.07097034858370745,0.3756433682762099,0.860711422742575,0.45939380595731194,0.23023899426325245,0.8797655108248214,0.15250722324376054,0.6821936140507185,0.11580874706697544,0.25394155535042007
sample_170,KIRC,2,0.6850707519723715,0.5679227227212577,0.5911000564255473,0.7570896792233937,0.7335104049068608,0.4012037131218588,0.45805031802849583,0.44667997895383244,0.2962624949292399,0.5434577052653136
sample_171,LUAD,3,0.5992676835959831,0.5906785121331689,0.5771006023190932,0.4046510547149571,0.7815347908933474,0.6378104214640226,0.5207734556824215,0.2981557525479662,0.0,0.5429121958131251
sample_172,BRCA,0,0.10200498772263121,0.339499603673565,0.7474044377977835,0.23771389950662616,0.27066736471583336,0.6735886897503477,0.18608240672716045,0.5721236716521342,0.022227340040693978,0.13921833219656127
sample_173,LUAD,3,0.5799659538773978,0.6527340153551189,0.19519428392570942,0.7565725996848714,0.6209205996671734,0.4060441237211817,0.4327270211165286,0.495391868701595,0.4830145035469877,0.570529893161117
sample_174,BRCA,0,0.037169035669773434,0.4278584400661063,0.7827704388585908,0.18003061272709653,0.30532256157326804,0.8581705092554268,0.19984764927803508,0.6565163597257065,0.08447869645047627,0.40168909531982366
sample_175,BRCA,0,0.23067302136001352,0.3276182856377222,0.7070353633114035,0.4174505697127532,0.3595043080000118,0.7757809700193742,0.20301771537370333,0.6339974945634256,0.13754715683850363,0.38876366451461075
sample_176,BRCA,0,0.06710030085547777,0.25575379878243865,0.7613001368544441,0.22597818612310266,0.3056290299145731,0.8537329209301945,0.22758044002521954,0.5291184345803359,0.052536017275170696,0.3847230137407074
sample_177,PRAD,4,0.704709048799233,0.9169560156387397,0.38150262409672336,0.995960847939258,0.6953438254980404,0.46106268283652624,0.5845632469139019,0.33432897595435274,0.9479300129861911,0.8683496443640513
sample_178,BRCA,0,0.11586346840546959,0.38600367209504427,0.7490337413017596,0.19443545151305056,0.284260974471469,0.8118499796500307,0.32067946912831063,0.6528950737564497,0.09071502064977742,0.3379889161102699
sample_179,KIRC,2,0.7355830929881068,0.5855789038419872,0.5529355981267301,0.7958561108193767,0.6539171298252391,0.600240331837592,0.6326774333828816,0.5889421681545716,0.14445362319390953,0.5902810203565433
sample_180,COAD,1,0.52789524838815,0.46639864374175555,0.6790484010736453,0.46497311443914136,0.6306179473113411,0.5357972616288417,0.27833730144511176,0.4205176243039336,0.0,0.5574383184961054
sample_181,KIRC,2,0.6965571115096337,0.4690472626310255,0.47931907221808717,0.6617349551282605,0.8537150963411766,0.394142862269365,0.6325854137746157,0.4320067804528507,0.28243187656054364,0.4833245518997104
sample_182,BRCA,0,0.036057308844015326,0.43026312679920076,0.8591349609548706,0.4344741232537067,0.1592181910128905,0.7720511478092751,0.24124110994685088,0.7516372876032085,0.049957385906695864,0.35788521492705233
sample_183,PRAD,4,0.8665865743087495,0.8507603039952291,0.32873215989032106,0.7683625665401468,0.8321891393229557,0.3946508500564842,0.7667281701792237,0.2572060261187466,0.7641433685391432,0.9189741757548101
sample_184,PRAD,4,0.5406903202341399,0.8897652989560764,0.10696872798227475,0.8900344204169188,0.535954725229606,0.4360159049581766,0.45432732378072654,0.03772249752954859,0.9738862140087979,0.9327038334259898
sample_185,PRAD,4,0.8066834062142861,0.728948286142899,0.5012230165298708,0.8552952286614727,0.9165508264639983,0.398652911112912,0.7837067627909426,0.4125329855847793,0.8399731429190924,0.8298909674021318
sample_186,LUAD,3,0.5280331953160782,0.5081519314867378,0.26264700355403897,0.6140803518043013,0.5701481968102207,0.31094894733060174,0.45936745157200565,0.31218571314783033,0.4750764726322162,0.64931831000448
sample_187,LUAD,3,0.6522066505797607,0.5546175293295584,0.3476581713177254,0.6928156034699079,0.6800380836861899,0.2050071998378979,0.5011935853193937,0.3243648545975766,0.7820591447804165,0.5347151070703424
sample_188,BRCA,0,0.0,0.6048423498851412,0.8348209272051785,0.29065842751308946,0.32104214590133356,0.888653601939722,0.0,0.5412680802053774,0.18883540105984747,0.3375639316702425
sample_189,LUAD,3,0.5548530352400259,0.4249842630600207,0.22002597122665407,0.6552770079525676,0.652020971709649,0.251704826907084,0.5111750294301998,0.2657516898088244,0.25003599468557713,0.6200393438800079
sample_190,LUAD,3,0.6126951200137737,0.5691496168194365,0.3092060761227902,0.7406644171311131,0.5806107456691509,0.48546348948702517,0.5555825404093476,0.49215335286844586,0.14979847231809268,0.7500637642885397
sample_191,KIRC,2,0.3884485127501285,0.642469312665995,0.6247231724926545,0.8172515714179871,0.5374767077296283,0.4810677966178686,0.5023524056076724,0.3145417095657441,0.2567093699507184,0.5405046733157025
sample_192,LUAD,3,0.48481363347398454,0.458609164890425,0.14677032297903703,0.37924784225103764,0.5535826645549069,0.3491957390193276,0.4305997792628422,0.2057507621854161,0.21344247035195743,0.4040801169499035
sample_193,PRAD,4,0.5804987390537462,0.9464236060481224,0.19075171400981222,0.9312399023612152,0.6161900610734312,0.513742205052622,0.37102551901355857,0.2091066015784347,0.8283001524591518,0.8858065955980392
sample_194,LUAD,3,0.6633376723185566,0.5210552452861866,0.2653850741368619,0.5057448834776261,0.7069738995363981,0.49013578196338403,0.6962761780728806,0.375796731984085,0.5417167872673514,0.6944547100184891
sample_195,BRCA,0,0.053633801125777224,0.42154938355733507,0.8005057096942119,0.8229883499279482,0.4338470864850663,0.7907797785990713,0.24538892116895747,0.6215092989176548,0.04199245408073124,0.4422757308039008
sample_196,BRCA,0,0.0,0.3439501913419004,0.660975079735934,0.1720663174700596,0.2383136963651346,0.6988004508215232,0.35442384414254846,0.44516205463993186,0.1883587595927512,0.2863110409127622
sample_197,BRCA,0,0.024993646807237018,0.29364065253081506,1.0,0.16291023902339247,0.17915021795545039,0.7908412228118831,0.08126926948917852,0.6902670105605291,0.03578509948802394,0.07006973084481664
sample_198,LUAD,3,0.404150607935466,0.45911950436498195,0.4582448064579338,0.6522681036156588,0.5084321258372164,0.20951368628989372,0.20508810839068659,0.28735527441684916,0.54313096953325,0.4485644787766938
sample_199,LUAD,3,0.5755067083819347,0.4106931908320446,0.47297611016217983,0.6883853430158419,0.6856927144422464,0.4457142759676262,0.2583165982224414,0.7172422556763357,0.7998582946681538,0.4530467674899826
sample_200,BRCA,0,0.2114724017203355,0.47969236849324925,0.6231010230058232,0.5402975325508447,0.4517989645171811,0.7169694006400622,0.33708810057449007,0.7284516343849216,0.12413955288091078,0.310709907241526
sample_201,KIRC,2,0.5243086502073903,0.6756556906037491,0.7060783414385714,0.9011408756287904,0.49819705296801714,0.5782336057894137,0.2985039203229708,0.21607718672475226,0.0,0.5713839097121509
sample_202,KIRC,2,0.6295820865007882,0.6180577819025218,0.5724273532538922,0.8251963391942251,0.581759753894187,0.6262197058845894,0.4579297418447742,0.46631268388249125,0.06803029495683496,0.6001906171888172
sample_203,KIRC,2,0.48205381359815513,0.6359905708950085,0.7197852176977488,0.7774778184068368,0.5729708777262774,0.4936151590775371,0.3772613054779458,0.2747092060139504,0.6724574094702256,0.2937398140254047
sample_204,KIRC,2,0.4362565966652234,0.5615122196472115,0.667060326847138,0.7817556350505868,0.6155196904467193,0.39142707057972725,0.5708240267711336,0.4023949473560863,0.10116733950909278,0.46838632455354395
sample_205,PRAD,4,0.6345233709982776,0.8542237593945062,0.19713396893341295,0.9229797485518972,0.6686310207939592,0.5543416065741668,0.4222708208141423,0.24197551397223324,0.9729959736326816,0.8363859430175141
sample_206,BRCA,0,0.0,0.2829432212363938,0.4882023508389138,0.2430812995149079,0.13824879448288457,0.5905321858517433,0.3190581189766101,0.7523191767732266,0.5930017127130771,0.3697907035269574
sample_207,PRAD,4,0.5763337669051546,0.8572678356598077,0.23524716843699528,0.9074640037661541,0.5838820902082904,0.17332485291133215,0.5039703279836094,0.08119344522619401,0.5966164246205748,0.9031671708236909
sample_208,BRCA,0,0.09621707725181138,0.5558481196583782,0.46358642644742704,0.2142499229782735,0.5110097797110837,0.6998819503143715,0.26408251764602064,0.6642350509554207,0.07533292650289121,0.34262914389979315
sample_209,LUAD,3,0.7106078136433662,0.49912902801595493,0.366781220296506,0.5704121150821888,0.6001464200324798,0.2750222940683464,0.612263007451401,0.34012023005844816,0.37122527310122116,0.48932287444734446
sample_210,LUAD,3,0.6485316759794063,0.5817203835948467,0.37919157432409595,0.535907028710692,0.5966705432805086,0.28647376610033476,0.5768612398356219,0.36636257745619955,0.20660287585573145,0.3932078280257587
sample_211,BRCA,0,0.0,0.5930329819982034,0.7568005836867244,0.27981614398494536,0.4385715031144168,0.7665346543680442,0.0,0.6414388195547835,0.19413910865257514,0.24961205437406822
sample_212,PRAD,4,0.5678987694893577,0.8850328155964787,0.2999140871919413,0.9800248239000486,0.6672308437543928,0.3199947114025321,0.5787339915606156,0.1871053914689417,0.8730273550873916,1.0
sample_213,BRCA,0,0.03594016434428423,0.24705482293561223,0.709048821799495,0.0,0.14879411975092108,0.7583372119147338,0.1535439770453916,0.5333233477040755,0.0,0.152222708101315
sample_214,PRAD,4,0.8271910929480923,0.8359599084971724,0.18384920449625453,0.9587367616500265,0.8382278533224783,0.38455339840863617,0.8071744568564112,0.19738140317107955,0.9391223349132206,0.6744326236206541
sample_215,BRCA,0,0.0732715581659747,0.4357823044497604,0.7520221099921127,0.2739028963221771,0.3717850183578451,0.8249017858799859,0.3525045991529742,0.754968803814969,0.17615290708092338,0.5101447420742231
sample_216,BRCA,0,0.0,0.3805998989455085,0.7534662304531663,0.21925934578705508,0.2054931421812215,0.756599019317184,0.050959182781173826,0.7290223022587177,0.03869665307597931,0.2023537339991027
sample_217,BRCA,0,0.1953899184178134,0.4860424370547535,0.6043410684357193,0.3909277806889202,0.16471001735304475,0.7456188519355801,0.0736191658455019,0.7892304093104634,0.14506119992391694,0.2733569120317297
sample_218,LUAD,3,0.5897436742869917,0.5635970823560507,0.6503442388814598,0.6389110065024174,0.6257346862322872,0.6930930780445639,0.7265509571911329,0.49109767571700674,0.6242299899991948,0.538129294644465
sample_219,BRCA,0,0.12995061261105248,0.37851203168589076,0.784886156804248,0.2625706313623218,0.26539773451537113,0.7493146787599817,0.04902300118245334,0.6990477488336557,0.08469292160648564,0.19807204178889845
sample_220,KIRC,2,0.49823345072810826,0.6332140030826413,0.7223089108757128,0.763295244271604,0.6962436317543088,0.36345202317253955,0.5522694281673098,0.4184477051784926,0.05657588963148242,0.3471174643045011
sample_221,LUAD,3,0.5323505392131114,0.4569072273376952,0.42082965025906255,0.5395067617996788,0.6585615979123405,0.4748521261286608,0.47147456048101827,0.5897183823012315,0.8599486169375178,0.5872135898585236
sample_222,KIRC,2,0.6734965991740856,0.651556264235848,0.6590214486398751,0.8759580800411323,0.7174405857718962,0.5685585780715064,0.5722084279574126,0.3840059539113705,0.050983941245323974,0.5624150257964112
sample_223,KIRC,2,0.4744484617212782,0.625757534670665,0.651928086260908,0.8268576795113689,0.6369588133086004,0.4779234778534501,0.3240496661852294,0.23894798841226525,0.13369757855913664,0.5046579062147437
sample_224,LUAD,3,0.5549289335701867,0.5320849430320606,0.3599930412815385,0.4372516981145873,0.6147670247191188,0.45935186765796093,0.461212062221621,0.1959642853703689,0.13984901423403667,0.3613742243717372
sample_225,BRCA,0,0.15112558029676534,0.46805362299577713,0.7926527219481487,0.415491340977874,0.3105085803742811,0.8156809897008616,0.2354444554471325,0.6898794002869851,0.1693941967712683,0.33841689985282103
sample_226,KIRC,2,0.40399689169631614,0.6400892566500055,0.6080009516669105,0.8085135659663405,0.630862472594043,0.4952612056283989,0.3840593244750447,0.2913955191130388,0.278730295902577,0.5375376692510827
sample_227,PRAD,4,0.6844560883946161,0.8774574548445385,0.2207831448086443,0.9562636925735415,0.6992356021666049,0.33510705436401883,0.6263631386017173,0.13751586889598674,0.9070855575570478,0.8672643424039268
sample_228,BRCA,0,0.06393570038911928,0.44997461757863333,0.9227951135534476,0.3646039611930854,0.35357060907619375,0.8156121796363067,0.23505591659143812,0.6828676106212341,0.0,0.47440599737170186
sample_229,LUAD,3,0.6419028075863333,0.5258417236007527,0.3688132629044089,0.5050810250791476,0.6382773969584994,0.3049190174852782,0.5292706911702598,0.2528739571571572,0.20529902641007192,0.4649950985544489
sample_230,LUAD,3,0.422327880514074,0.544003564685146,0.5003706167371555,0.47934193643174067,0.5146661495024463,0.42166020290365686,0.4467928339775419,0.3251247726850424,0.25460616760846444,0.5586033003194888
sample_231,PRAD,4,0.4964605747212019,0.8325516591315657,0.1852116690234082,0.6306837742499694,0.6413067234827421,0.6378079622667927,0.5264467586862323,0.20696405160258066,0.8545817853893419,0.9020382480294487
sample_232,COAD,1,0.34997594045561253,0.3068210512440842,0.05841754957312678,0.6437553456823145,0.4932424680104957,0.4363025638395247,0.21159694972179563,0.6703827330062067,0.03214746134738561,0.49436459278651584
sample_233,BRCA,0,0.0,0.22381497587247276,0.8258688316118401,0.1769539224897052,0.03743510545691939,0.7061202616787399,0.19528575624369177,0.5610268371512583,0.08363266747559826,0.20426810320880912
sample_234,KIRC,2,0.7136445819691495,0.61268975739996,0.6039941006505609,0.8441677037061576,0.6108597718435462,0.45956908711274286,0.42694423637147755,0.4472349044720127,0.10167947382076395,0.5401589779533349
sample_235,PRAD,4,0.8643234256984887,0.8815022874869887,0.29011069730728806,0.9111786334680646,0.8708105380028188,0.4744539594949049,0.7730313402710269,0.2597863503289827,0.8964744620945652,0.7761570875297735
sample_236,KIRC,2,0.5513748942279654,0.6361610200699099,0.6114603417188196,0.8477304519641262,0.5348224385763414,0.5610983864575736,0.45660929058954847,0.33218050731100907,0.34540292314053167,0.48710190110128326
sample_237,COAD,1,0.6887522508245015,0.447221757305291,0.7923821345013455,0.6040518842924087,0.7992776348040664,0.656091140717872,0.297702092173898,0.3592072580099316,0.07826696810516667,0.7363282100389609
sample_238,BRCA,0,0.0,0.5391101339747031,0.5481776742863929,0.3381165193179586,0.3053395013890548,0.6183539229990461,0.17437166758173223,0.6932512054835914,0.2498257659627216,0.47064980924790545
sample_239,KIRC,2,0.677421273507985,0.6673679149864575,0.6445815702437174,0.7723020463121874,0.7618376335247958,0.36131317508834415,0.31295278459812026,0.15768358678276748,0.08054167366051643,0.6128836834089941
sample_240,KIRC,2,0.48447608769033,0.6424056708648397,0.6568844519376096,0.8284357330156543,0.5686805193812794,0.3734153827116451,0.3469086037350963,0.24107765780098392,0.20062587512073796,0.5962256189557381
sample_241,LUAD,3,0.5547694671785458,0.6272652284290072,0.2466009716654462,0.4562063796000399,0.6285616057543695,0.40707700015136433,0.37782823818320976,0.35979276615003736,0.15905620094531578,0.46273099541571444
sample_242,PRAD,4,0.6714177885374846,0.7634301762068655,0.3681665462187131,0.8344441947301885,0.7601809472703023,0.4780991979750999,0.6223613469641979,0.16913121418013083,0.8618141476381462,0.7693967941595037
sample_243,PRAD,4,0.7641080532458471,0.6206123334387847,0.4573723846514957,0.598076914726929,0.8091130670377569,0.5340979809256177,0.6223975115931302,0.5574650317489008,0.7025920051052781,0.5634733363777076
sample_244,LUAD,3,0.7425092763416044,0.68294354392738,0.36718348032333853,0.6341791368049718,0.6401251272057205,0.45989017936427895,0.5318810370345579,0.5207406895204681,0.12312757971056895,0.7852544879917208
sample_245,LUAD,3,0.6179094730226525,0.620638877313601,0.17953207423628154,0.6021171074873309,0.6181703319494902,0.5450766102235438,0.46605399894749583,0.18986359333015346,0.5580408529861819,0.6245799324694162
sample_246,KIRC,2,0.5992148616087557,0.6005597207046192,0.6391869478531209,0.8446605708929465,0.6360233077818731,0.5149452902701903,0.313568155898249,0.565546828765483,0.10475859468490276,0.49119860044271557
sample_247,BRCA,0,0.13187437066220992,0.410461562130073,0.7361569017822969,0.2824421650094536,0.35760726510142254,0.7761949626432061,0.3833249653297839,0.6746234929770124,0.2152672971784241,0.45147367372121794
sample_248,BRCA,0,0.0,0.4778564907024061,0.3469980365410244,0.2510729847495704,0.1963992866170111,0.6012847935533773,0.060968977672269276,0.9999999999999999,0.5523619245082524,0.2527255932414176
sample_249,COAD,1,0.5412186798692739,0.5016303813410751,0.26302313458947063,0.7085952928825073,0.7248711186700698,0.5106283105883583,0.46788057180889786,0.5260184147807364,0.0,0.39438633641217113
sample_250,BRCA,0,0.0,0.5568110662131468,0.6065874588224174,0.3150961405113123,0.014693241637752971,0.7229470478481191,0.0,0.8389620666361598,0.026343612217426163,0.4035490064973012
sample_251,PRAD,4,0.6000133901587988,0.9114221876150778,0.27527479193508203,0.9640172906156596,0.520752008333603,0.5740166569299315,0.46398136609546936,0.14049328366868358,0.954191027252671,0.8121025745203116
sample_252,COAD,1,0.6689898742667892,0.5096653586164637,0.27387582797162274,0.49070939675538494,0.9238032330273225,0.37186259957547657,0.8307494940216243,0.5614374773439388,0.12653568155235104,0.4875865131737765
sample_253,BRCA,0,0.05739273392011249,0.41960227690238083,0.8274500269434526,0.24055192160699612,0.3448878000341155,0.8013420060993305,0.15378173082930097,0.6872740487770289,0.16758351702349789,0.5314496717119787
sample_254,PRAD,4,0.7175080821035771,0.8469494859591518,0.23325537868649188,0.9252323005387778,0.6698316057675677,0.4433259768633542,0.4941452210967732,0.19403234450573328,0.8917722594157709,0.8946304730089734
sample_255,KIRC,2,0.5729223036441199,0.6053479131786266,0.6848836974445329,0.8479003747995637,0.6853335798686067,0.4646314517630509,0.382474263780559,0.139265732274325,0.045536829012877617,0.559557991911969
sample_256,PRAD,4,0.8626699255397587,0.6710658985144887,0.21140016690730684,0.6909456754406699,0.8607120419933576,0.4050508743983742,1.0,0.32317255405289264,0.7857714640373353,0.6308052847821887
sample_257,PRAD,4,0.7037216769627592,0.9474394106121169,0.18420934797163352,0.8012128746759855,0.6860143976673267,0.5080582978076639,0.6324464628034085,0.18964817428548308,0.8321873682549905,0.9537001283101736
sample_258,PRAD,4,0.8015856814760884,0.8431460005391777,0.43923322860858655,0.8519319853559242,0.7674132671616292,0.43413988954594374,0.679560607640747,0.2977550232284989,0.8543226299356013,0.8716938018307797
sample_259,BRCA,0,0.12783961098776664,0.4437164791481435,0.8461507041477387,0.2493294634388786,0.306122981565828,0.7674674355417294,0.10605370950453719,0.7106901930710146,0.08053354430232158,0.3462675306283099
sample_260,COAD,1,0.6100936537714242,0.5300946981881938,0.7387505144018489,0.5008053996179048,0.7255320309339535,0.702193914069837,0.381746440718836,0.40432368215976106,0.03801208739769319,0.3595018933831373
sample_261,COAD,1,0.6114902361314897,0.5044648532507419,0.6096240523007195,0.5698933219712528,0.7498062234427803,0.555707194098694,0.21030154747682545,0.47572451055677584,0.11008325526361384,0.6301485973171902
sample_262,LUAD,3,0.6487287461633623,0.57734236611064,0.2711267937245571,0.6666860300440338,0.589689584760515,0.29814023659982025,0.5943739490082933,0.4560445461505782,0.20864384489925134,0.4368130243281965
sample_263,COAD,1,0.2973535240727027,0.5566079101400624,0.6542293301776199,0.634976755188247,0.4394519104774986,0.5234098079044333,0.07252505772195138,0.3326383720671939,0.0,0.5340709498548026
sample_264,COAD,1,0.5747545345328584,0.5088842831706897,0.7083266911513677,0.49170176265848026,0.7379561188072392,0.48853776836633717,0.43735528208870794,0.63023595421529,0.0,0.24134901587403215
sample_265,PRAD,4,0.7093797968678395,0.9397265702305513,0.05633464172455788,0.8401872796205483,0.6347130894071404,0.4428924177392,0.5252928285773781,0.13690210369873193,0.8810256006352803,0.8009973880292995
sample_266,LUAD,3,0.4991571194226999,0.5047269894390777,0.21781003970763396,0.36025159340951823,0.5967973943645166,0.5307046845434302,0.4552259041092607,0.551443691769552,0.6713144345974174,0.603832434622598
sample_267,BRCA,0,0.0,0.2829490579132552,0.4693798616225709,0.3784177091120859,0.24251295129553319,0.5964896655864479,0.0,0.67555436921315,0.09027949604986162,0.16694932025989398
sample_268,BRCA,0,0.10138120121046337,0.5033847247617209,0.5763698146017044,0.31753299578507677,0.4732045923667338,0.6628757839966716,0.2525209294340689,0.779035346562742,0.15935969269905154,0.4028053436420383
sample_269,KIRC,2,0.5491703819142288,0.5866380617277946,0.4841334871240866,0.734127309834097,0.5205121724786286,0.4668177721618719,0.5123813328549432,0.6572051896247665,0.21600098556302794,0.5252688391347942
sample_270,KIRC,2,0.5312245835008612,0.612514530755645,0.6298669650701296,0.7986333528891344,0.6974557427516712,0.37056739757722984,0.28857092346001334,0.26312921683637047,0.10911657649834994,0.5973492293116884
sample_271,BRCA,0,0.03319568255973916,0.29950418176362925,0.6382133903969676,0.17469137941129403,0.16695933008047192,0.8531424217924056,0.10192333186359162,0.5011529561219482,0.04637932999617468,0.3240551604419556
sample_272,COAD,1,0.4464063472954773,0.5283067143548689,0.7054998564141879,0.44559006088609787,0.640821396522268,0.5842817137060654,0.17158548254759518,0.26047987571273845,0.07749785713166192,0.3572665796241727
sample_273,PRAD,4,0.7699752146257263,0.68748005069873,0.36901208552733505,0.749555820623418,0.730029297061304,0.4332858433755815,0.8129927753173832,0.3813838869485997,0.7722532751956145,0.7263516229621728
sample_274,KIRC,2,0.35468422408415906,0.5680573329478686,0.6349450535617847,0.7161223333457212,0.6867737407630086,0.30130775141718064,0.5664199554895418,0.18581633460376884,0.1066358515814058,0.4641476606144545
sample_275,PRAD,4,0.8086802538643982,0.7669679507686766,0.41993901239300385,0.753938471790446,0.8359247894659896,0.4626244380243949,0.6846213049931776,0.12279022662704442,0.7796792903945251,0.897428163538349
sample_276,BRCA,0,0.08163705845834507,0.42711835311461643,0.7086498496287974,0.2823460816546608,0.41268375485639125,0.7778780538524294,0.22978247017264897,0.6802069634310683,0.037239211094633115,0.27249559046532407
sample_277,BRCA,0,0.09009285214620384,0.23348388416897345,0.8987711442503046,0.20721150444848438,0.2303146905687094,0.7589417772233616,0.05488094977270409,0.25456661645137285,0.1256274591568179,0.2922966008636451
