Gene,Correlation
gene_14420,0.2798386642286673
gene_8483,0.2798255579793964
gene_14548,0.27981418162059774
gene_9618,0.2797965211425626
gene_11098,0.279771455924471
gene_3445,0.27976832076431113
gene_18402,0.27976803200357675
gene_15944,0.2796970959432282
gene_3068,0.2796306291639896
gene_14356,0.2796217967153695
gene_17954,0.2795917483543552
gene_20480,0.27949429258149716
gene_8215,0.2794786253365639
gene_29,0.27947160276899075
gene_6795,0.27941129464650316
gene_2416,0.2792572424570873
gene_4881,0.27925397381004885
gene_2724,0.2792446871537556
gene_6227,0.2792304713899381
gene_4842,0.2791356742663967
gene_20048,0.27909580209823753
gene_17131,0.2790900362027782
gene_7809,0.27906989230772355
gene_6016,0.27904590208903546
gene_13429,0.27898972408141043
gene_18963,0.27895803580698136
gene_11243,0.2789452499658111
gene_2188,0.2789390648737395
gene_12914,0.27893819457536606
gene_8610,0.278937746715672
gene_12842,0.2789163039277786
gene_14170,0.2787985441687518
gene_19228,0.27879355305851594
gene_10858,0.2787891914962067
gene_13071,0.2787673047915246
gene_14593,0.27874284032856195
gene_8947,0.2787088238048944
gene_554,0.27863918330565723
gene_14601,0.2786361212674606
gene_7578,0.27862027771030556
gene_68,0.27859721583148267
gene_5108,0.278588269214372
gene_17735,0.2785794233305009
gene_17210,0.2785675398817105
gene_6328,0.2785322531000867
gene_14484,0.27849137303755184
gene_5015,0.2784825426158959
gene_15335,0.2784414942875667
gene_11676,0.2784260242348703
gene_14777,0.27842398254449613
gene_20072,0.27840695493459894
gene_12334,0.2783647332557819
gene_9366,0.278329565228218
gene_14275,0.27824579296466
gene_11047,0.2782046203442475
gene_14731,0.27816417413252187
gene_9128,0.27815161905508556
gene_3442,0.2781324104312404
gene_13650,0.27807965380758093
gene_6012,0.2779932117578785
gene_13769,0.2779210880709703
gene_18849,0.2779188810224025
gene_5166,0.2778429123231416
gene_18583,0.27782031765437837
gene_7653,0.2778031978863037
gene_621,0.2777562302434599
gene_4390,0.27770992832426883
gene_7611,0.2776135578893282
gene_582,0.2775811952072761
gene_4565,0.27757315023972506
gene_13870,0.2775679103192309
gene_8985,0.2775093061517327
gene_6957,0.2774928508853216
gene_11212,0.27746939208581056
gene_8026,0.2774486848392297
gene_10458,0.27743425236219926
gene_3092,0.2773327062869028
gene_8761,0.27726408284043896
gene_6565,0.27724960321623715
gene_6060,0.277240740231075
gene_3044,0.27720568479107444
gene_15307,0.27719217551306313
gene_13853,0.277174346397279
gene_19108,0.2771738548813334
gene_15172,0.27715911335416643
gene_9677,0.27713924421692704
gene_9187,0.27712934258963096
gene_10916,0.27711805869805395
gene_18856,0.27705484631752
gene_10224,0.2769680293789634
gene_3582,0.2769510814830154
gene_19305,0.27694890764115165
gene_4696,0.27690227945072526
gene_2954,0.2768034790732181
gene_10704,0.27679994419396864
gene_18302,0.2766791529496802
gene_4073,0.27667352479319524
gene_10135,0.276655111006293
gene_10430,0.2766279086054195
gene_11867,0.2765999356632104
gene_7583,0.2765826179473463
gene_19516,0.27658107915368046
gene_6389,0.27648861261319546
gene_18836,0.2764484836243195
gene_8664,0.27640532213642816
gene_14449,0.27636327117120585
gene_19818,0.27632414693829593
gene_12200,0.27628284137885784
gene_9921,0.27627549720696254
gene_1682,0.27623929588825064
gene_15673,0.27622475466980695
gene_4637,0.27621691017451333
gene_4993,0.27619330236044665
gene_2195,0.27618354845301357
gene_19592,0.2761710600633139
gene_20198,0.27606906091336925
gene_9660,0.2760067370743648
gene_8811,0.2759612131092782
gene_9605,0.2759146477802523
gene_16411,0.27582152874283994
gene_5484,0.2757392869782801
gene_8965,0.27567462477975596
gene_6710,0.2756733659080401
gene_2748,0.2756726792691292
gene_1704,0.27565503635144606
gene_3732,0.2756254490854624
gene_13233,0.2756056105889809
gene_10080,0.27558281151359354
gene_9370,0.2755468349872287
gene_20469,0.2755310349394197
gene_10852,0.27552051155110363
gene_1618,0.2754503659844211
gene_14882,0.27542383470599524
gene_3288,0.2753210485630946
gene_11854,0.27528138967004007
gene_17617,0.2752629112342507
gene_5089,0.2752275759850666
gene_3593,0.27522181531837164
gene_20518,0.2752082517914698
gene_9735,0.2752059279294062
gene_13454,0.27520495605914885
gene_18762,0.27512286474889325
gene_12663,0.2750627029949256
gene_19685,0.2750588761252704
gene_7382,0.27497523126677476
gene_3788,0.27495729889602716
gene_18051,0.27495394564607906
gene_14049,0.2749485077525149
gene_1925,0.2749468341040085
gene_6592,0.2749297852071814
gene_1843,0.2749115902350099
gene_7423,0.2749079009227782
gene_109,0.2748977330328542
gene_1839,0.27487252195278145
gene_722,0.27486629386978717
gene_14392,0.2747776728001208
gene_14220,0.27476269899693595
gene_10538,0.27475359636852453
gene_14065,0.2747409838034806
gene_15389,0.2747018405467464
gene_18980,0.2746742475307561
gene_4662,0.27444336749276405
gene_1848,0.27443876511270937
gene_7155,0.27441573847306006
gene_7460,0.27441160444989104
gene_11033,0.2743463036070444
gene_20298,0.2743401449077337
gene_4885,0.27433234296546744
gene_9630,0.2743084215846848
gene_4480,0.2742119696461691
gene_2493,0.27416330129850697
gene_13933,0.2741312702383847
gene_11816,0.2741251538156836
gene_6977,0.27412317620073673
gene_13940,0.2740568922177053
gene_1713,0.27405169889163944
gene_2870,0.27405119575564146
gene_6575,0.2739856112858045
gene_4479,0.27397013105278223
gene_12158,0.2739652780963943
gene_2583,0.2739391076148707
gene_17486,0.27388010434097537
gene_6056,0.2738647240649714
gene_13169,0.2738451896685968
gene_19151,0.27368784679684016
gene_12239,0.2736516600949862
gene_9995,0.2736085094778121
gene_4444,0.27358004977530365
gene_20098,0.27356470536261457
gene_16284,0.2735354446754481
gene_2077,0.2735227931172513
gene_8160,0.27347981268807414
gene_2193,0.2734776706899242
gene_3249,0.2733944295439343
gene_18398,0.2733926013567114
gene_2117,0.2733726893821046
gene_15193,0.27334255429645127
gene_12067,0.2732704378914171
gene_5747,0.27324560278901633
gene_17379,0.2732400960871422
gene_13503,0.27315015504660906
gene_18301,0.27310100789793484
gene_16471,0.27305435573926057
gene_3610,0.272961843702024
gene_4730,0.27272805428642255
gene_11441,0.27269655956115635
gene_18458,0.2726789937115887
gene_3774,0.27262691221033025
gene_15593,0.2725688065895782
gene_7032,0.2725604404503192
gene_7881,0.27255512049609215
gene_1892,0.2725492186092208
gene_1675,0.2725485046058924
gene_8199,0.27254794598999427
gene_4000,0.27253453954351486
gene_897,0.2725289428691789
gene_13678,0.27241852408464284
gene_445,0.27239833914735856
gene_13872,0.2723438549934917
gene_3454,0.2722162852571884
gene_6193,0.27209272065704987
gene_2324,0.2720914805288416
gene_13148,0.2719973023990896
gene_9933,0.2719611780644268
gene_18568,0.27171641629651194
gene_13367,0.2716879460384662
gene_12212,0.2716756798720743
gene_17504,0.2716634577795054
gene_5507,0.27160572128046984
gene_9797,0.2716027882011612
gene_1870,0.2715764810404712
gene_12824,0.2715568381500055
gene_14928,0.2715539515347623
gene_4922,0.2715422982090665
gene_11402,0.2715352074340213
gene_19580,0.27151602981205325
gene_17248,0.27149650328413305
gene_2227,0.2714899742532987
gene_15170,0.2714767568996426
gene_1887,0.2714103227363368
gene_1823,0.2714043123091351
gene_13451,0.2713586880383716
gene_18765,0.2713215882904952
gene_17619,0.27127505611736014
gene_4551,0.27124146291964407
gene_3804,0.27123336466313996
gene_2309,0.2712264954982436
gene_373,0.27114839244391753
gene_5646,0.27112375409733086
gene_5197,0.2710579649599804
gene_2016,0.2710146344616119
gene_6374,0.2710061966609232
gene_7083,0.27096007688639556
gene_5831,0.2709025558254532
gene_9550,0.2708601049295977
gene_16036,0.2707996948095695
gene_16128,0.27068459541728074
gene_6346,0.2706245367766403
gene_3763,0.27062405335847206
gene_17866,0.27060723640813145
gene_9945,0.27059811647951376
gene_11337,0.2705191215200032
gene_387,0.27049692866324987
gene_18005,0.2704599312901175
gene_18675,0.2704544768294597
gene_10109,0.2704287260045373
gene_3818,0.2703812259154143
gene_918,0.27037523062032476
gene_20127,0.2703407821868363
gene_6965,0.27031487938511173
gene_8180,0.27025198118577426
gene_5762,0.27023773913087
gene_5012,0.2702149033672892
gene_5313,0.2700780827472826
gene_4946,0.27007557760740664
gene_10513,0.27002931326680313
gene_3226,0.27001056855194105
gene_16345,0.2699600398175903
gene_11997,0.2699459727862402
gene_18955,0.2699437366322401
gene_11351,0.2699094869731042
gene_8653,0.269871615266408
gene_2011,0.26985710886395414
gene_1971,0.2698524934269421
gene_17235,0.2698091198184006
gene_13544,0.26969551148879983
gene_18249,0.2696494741679113
gene_2579,0.26963052948716537
gene_3007,0.2696040805417732
gene_1158,0.2695747520072526
gene_2485,0.2695472273013966
gene_11034,0.269531135355243
gene_5464,0.26948564353776444
gene_13823,0.2694616709159847
gene_6481,0.26940666325070806
gene_13326,0.2693967552141034
gene_10099,0.26932977346577197
gene_6377,0.2692927175266127
gene_19990,0.26927964207973504
gene_18719,0.26926983560103934
gene_1282,0.26923056325418304
gene_17638,0.2691794375685471
gene_9941,0.26909092775718046
gene_16549,0.2690862538705391
gene_17988,0.26907963621051917
gene_13112,0.26907464435756856
gene_12209,0.2690614965035306
gene_19840,0.2690475483329608
gene_18936,0.26904108009099875
gene_8959,0.26898588417270947
gene_6655,0.26891798240789466
gene_3078,0.2688848810294245
gene_8237,0.2688804123694842
gene_19975,0.2687650369969626
gene_724,0.26874836678208774
gene_10371,0.26868025206670415
gene_15019,0.2686482606778429
gene_9524,0.2686425417875083
gene_1137,0.26864232334614835
gene_3467,0.26860172828161155
gene_9130,0.2685538653262218
gene_8767,0.2685238532710556
gene_15220,0.26852110124555884
gene_15852,0.2684831991027793
gene_5886,0.26847159899096673
gene_17044,0.2684701321688646
gene_2809,0.26841539478151694
gene_9686,0.2683938115783111
gene_12826,0.2683630932338114
gene_3254,0.26825128932595005
gene_5214,0.2681364064121843
gene_15279,0.26813344560558183
gene_3054,0.26809274513066406
gene_6428,0.2680789690183225
gene_5721,0.2679963751202212
gene_5735,0.26799460582607315
gene_1473,0.2679681308377875
gene_10283,0.2679586442237402
gene_14171,0.2679100116937769
gene_6666,0.26789266576334375
gene_306,0.26787342001542513
gene_947,0.26786697120235337
gene_19523,0.26782137616259805
gene_8221,0.26780503732468086
gene_10853,0.267769561936088
gene_2622,0.2677555397683162
gene_2544,0.2676632057639063
gene_13505,0.26764385281179753
gene_14291,0.2675930379652146
gene_6516,0.26755688784470627
gene_344,0.2675287423892907
gene_18522,0.267473459729224
gene_17452,0.2674012438306312
gene_1367,0.2673818429703387
gene_10785,0.2673746122790386
gene_9684,0.2673698048261897
gene_17955,0.2673602409606398
gene_9065,0.26731304371811376
gene_17898,0.26727454533592476
gene_10160,0.2672428765692273
gene_8505,0.2672110074787399
gene_11233,0.26718569363951583
gene_14067,0.26716116099615683
gene_19722,0.267121044866012
gene_19490,0.26706564487470963
gene_8603,0.267048676227481
gene_8875,0.2669106954552011
gene_7118,0.2668781605489874
gene_6981,0.2668764471571679
gene_17094,0.2668537766350395
gene_14743,0.2668450732933372
gene_9497,0.2667983273411855
gene_12019,0.26679597511678377
gene_19648,0.26678513952104327
gene_2082,0.26678428648376196
gene_14988,0.26673655659357204
gene_4748,0.26672927583796724
gene_8688,0.2667067606317392
gene_7717,0.2666721575237049
gene_16475,0.266671464501429
gene_4330,0.26662488698777026
gene_12815,0.26661671465157927
gene_15426,0.26661398762471095
gene_8300,0.2665988965349369
gene_6764,0.2665746712839281
gene_6742,0.2665082911244804
gene_13927,0.26644131991992315
gene_14055,0.26641622006674137
gene_5949,0.26639967331316733
gene_14774,0.266373808511247
gene_11371,0.26630439130544126
gene_3179,0.26625264130427
gene_20006,0.2662447395875392
gene_15047,0.2662339032024427
gene_5073,0.2661483715862482
gene_7297,0.2661459501668078
gene_11053,0.26614408699785225
gene_13861,0.2660804064480135
gene_17330,0.26607907777426454
gene_4962,0.266070922673279
gene_20119,0.266055733515273
gene_4285,0.26601768884667376
gene_10265,0.2659974238135964
gene_16398,0.2659577440168519
gene_12221,0.26590174019713597
gene_15261,0.26586774620265397
gene_15244,0.2658497117940343
gene_10428,0.26580603636116307
gene_11415,0.26577605058553594
gene_19301,0.2656348281980956
gene_14295,0.26561149972792836
gene_9377,0.2655890127497444
gene_18326,0.2655838315118545
gene_6996,0.2654625701965973
gene_8295,0.26546186369435953
gene_12234,0.2653340314109709
gene_15384,0.2653130951298755
gene_8613,0.26529644568067207
gene_6786,0.2652681807627079
gene_20044,0.26525351873239417
gene_17838,0.2652389216474386
gene_8313,0.26520430122208394
gene_16360,0.26519814663221863
gene_18771,0.265172404620255
gene_11207,0.26510354955690774
gene_3585,0.26508090113140526
gene_13751,0.2650507255005685
gene_19600,0.2649596122266027
gene_11976,0.26494458536781557
gene_7795,0.2648587797613568
gene_15237,0.26484407726263276
gene_2461,0.2648392620125965
gene_2820,0.26480998517440274
gene_2670,0.26475119052955676
gene_20229,0.26474778072580446
gene_11935,0.2646609477774566
gene_877,0.26465749366820557
gene_8979,0.2646167309329621
gene_8695,0.2646083017303625
gene_14610,0.2644620639043434
gene_6682,0.26444173749393446
gene_18208,0.26443680583115553
gene_392,0.26443370022574886
gene_19194,0.2643081433680715
gene_1398,0.2643018842748105
gene_10803,0.26429915220384675
gene_10999,0.2642892996175958
gene_8524,0.2642636130249319
gene_6756,0.2642611827345705
gene_2329,0.2642555623273886
gene_10202,0.264231555130138
gene_9171,0.2642189034964752
gene_8019,0.2642107237199617
gene_10029,0.2641272493166366
gene_13560,0.264114150556702
gene_19874,0.2640937555712402
gene_8387,0.2640873089100776
gene_19854,0.26408383410852354
gene_985,0.2640284426087357
gene_18183,0.263993758462018
gene_4959,0.26398303237335996
gene_8127,0.263975784262471
gene_18436,0.2639180741391256
gene_13059,0.26391596035143877
gene_2379,0.26388845956242507
gene_10400,0.2638335025160595
gene_20155,0.26379491458687426
gene_8733,0.2637191818347465
gene_15904,0.26367519345156687
gene_10768,0.2636456250373154
gene_20306,0.2635894596489867
gene_11266,0.263510051535504
gene_18190,0.2634040836933144
gene_3419,0.26337822612079564
gene_14984,0.2633627905739901
gene_3261,0.2633608757414312
gene_9662,0.2632986298337245
gene_6303,0.26321649040625156
gene_3482,0.26319190838569634
gene_11519,0.26318520262652956
gene_9409,0.26308866853785384
gene_9413,0.2630408596228124
gene_7876,0.2630070933621661
gene_16979,0.2629771559210468
gene_19271,0.2629532447920801
gene_10794,0.26293007139029306
gene_11107,0.26291434927068635
gene_11749,0.26289080196379216
gene_19933,0.26288692607613345
gene_12325,0.2628854601978306
gene_7288,0.26287192997563447
gene_17634,0.2628582695151967
gene_16029,0.26283143117307495
gene_8902,0.2628206437853598
gene_3553,0.262811159089406
gene_3374,0.26274873245101915
gene_2689,0.26273926795876945
gene_19129,0.2627375977011536
gene_17632,0.26272997549461075
gene_567,0.2626867180096994
gene_9599,0.2626411199191765
gene_16553,0.262590104405881
gene_18711,0.2625682464826061
gene_5470,0.2625675984028936
gene_2785,0.26239476057355393
gene_5147,0.2623645077280001
gene_8395,0.26233546530152185
gene_18888,0.26228101773304885
gene_11017,0.26222707655969796
gene_15700,0.26210516260280836
gene_20473,0.2621005399363945
gene_11116,0.2620424612830324
gene_20321,0.26202094426653966
gene_3273,0.2620150144068953
gene_10288,0.2619824188299999
gene_491,0.26196803184638096
gene_17240,0.2619349344052553
gene_13838,0.26186010187783765
gene_2464,0.2618110383020789
gene_881,0.26179398966989437
gene_7537,0.26178782883652296
gene_8839,0.2617532362961556
gene_20036,0.26171190028648883
gene_5472,0.26168952932260703
gene_18404,0.26165718122281956
gene_1859,0.26157392351987985
gene_1979,0.261573783052295
gene_17926,0.26153431483574974
gene_14059,0.2615270342736237
gene_11592,0.2615128107454388
gene_17966,0.2614552258928615
gene_12258,0.26145429487095545
gene_1116,0.2613641015225034
gene_3625,0.2612869412894653
gene_5391,0.2612468456318922
gene_7224,0.261214135675173
gene_5895,0.2611971287922064
gene_4830,0.2611668807932571
gene_5498,0.2611463873449779
gene_16555,0.26113564778099946
gene_18588,0.26113042383998625
gene_5423,0.26112798096374845
gene_10932,0.26111812332574524
gene_13035,0.2610760511071736
gene_18872,0.261073359218918
gene_389,0.26092363800247126
gene_15769,0.26089739605136003
gene_13135,0.26087810621928476
gene_19064,0.26087725197711037
gene_7607,0.26084201176544214
gene_13586,0.26079330271458706
gene_6824,0.2607730192779747
gene_16338,0.26076696985664694
gene_649,0.26075204254403983
gene_15835,0.2607149630166038
gene_13881,0.26061745827602695
gene_19506,0.26055634913488235
gene_6380,0.26055271360849175
gene_7701,0.2605307800728634
gene_15713,0.2605038152797812
gene_18181,0.2604977636871895
gene_2225,0.26049238563549915
gene_6200,0.2604305080163968
gene_5238,0.2604084369719912
gene_9108,0.26037318961362943
gene_18058,0.2603226954255558
gene_16755,0.260304823617279
gene_18488,0.2602930580316542
gene_1989,0.26027665823890056
gene_652,0.260133145976906
gene_18773,0.26012103195851416
gene_6958,0.26011267864628934
gene_159,0.2600717935318838
gene_15577,0.2600299774595709
gene_3143,0.26000256260759425
gene_8040,0.2598913119479835
gene_1169,0.25988992274099737
gene_9364,0.25988586466986485
gene_6058,0.259858539954183
gene_19511,0.25984045883711204
gene_10552,0.25983345838846134
gene_19799,0.2598190405081234
gene_11927,0.2597974051439789
gene_2824,0.259796725255875
gene_12302,0.2597872157349338
gene_17981,0.2597742767625077
gene_15222,0.2597740031245344
gene_17952,0.25975933487538116
gene_17520,0.25973524565785694
gene_14350,0.25971561245220004
gene_17339,0.25968982535501717
gene_709,0.25966710809032045
gene_19357,0.2596446105621034
gene_2969,0.25962440257717007
gene_11319,0.25958817436359904
gene_17578,0.2595747350471263
gene_9982,0.2595497920896818
gene_10619,0.2595425361326214
gene_15267,0.25951476575819704
gene_738,0.25947294296364
gene_16263,0.2594314575019931
gene_7389,0.2594170920613254
gene_1117,0.25940512436214747
gene_4406,0.2593638521425466
gene_16190,0.25928731604932687
gene_9600,0.2592787056579619
gene_8332,0.2592014701830843
gene_3297,0.2591953530343146
gene_8056,0.25919009906410273
gene_8936,0.2591355225092326
gene_17780,0.2590581712570585
gene_15316,0.25905488846480895
gene_6007,0.2590450462746592
gene_2223,0.25899808818834735
gene_17592,0.25896296096513194
gene_18397,0.25895597178829916
gene_11646,0.25894221287305796
gene_16499,0.25893981910221553
gene_3644,0.25888739932668564
gene_18363,0.2588662305778383
gene_10987,0.2588618866304674
gene_7490,0.2588377649148998
gene_15156,0.2588153680176553
gene_7534,0.2588012733232619
gene_7896,0.25877243015030554
gene_8051,0.2587577660189488
gene_16953,0.25874847650313026
gene_7298,0.25873433315652444
gene_7636,0.2586886594582797
gene_4882,0.2586837264857622
gene_7561,0.2586718249774765
gene_11384,0.2586685736756735
gene_6984,0.25859772774023165
gene_2533,0.25856938126750356
gene_1604,0.25848904498425745
gene_786,0.2584562688502349
gene_6344,0.2584526383931352
gene_12199,0.2583996510092694
gene_18228,0.25833190128198963
gene_17549,0.2583247750547807
gene_7070,0.25830914332976224
gene_6941,0.25828394116014364
gene_5902,0.2582610821553965
gene_19267,0.25824967460763665
gene_14152,0.25824716724038954
gene_3222,0.25820898665719716
gene_13311,0.2581734251881515
gene_13094,0.25806622628422066
gene_10035,0.2580013944924482
gene_19485,0.25797204226999687
gene_10250,0.2579204807737436
gene_5338,0.25783706010979496
gene_806,0.25782480951719783
gene_6480,0.2578150678500944
gene_6465,0.25781015628594417
gene_3564,0.2578036119834993
gene_9426,0.25779739591407336
gene_17963,0.25774256667238754
gene_10449,0.2577219992226604
gene_20192,0.25770284292870355
gene_1722,0.2576822460643896
gene_4161,0.2576476879497561
gene_11273,0.257606591254199
gene_7690,0.2575655511930417
gene_11153,0.25756241089030274
gene_12662,0.257545201919273
gene_13813,0.2575396210833266
gene_547,0.2575305154169848
gene_20465,0.2574243832805493
gene_4743,0.2573877293330839
gene_5652,0.2573573416121341
gene_6410,0.2573535623165834
gene_5048,0.25730331602027035
gene_13100,0.257286296872972
gene_20349,0.2572787083465309
gene_4012,0.2572762877028043
gene_7396,0.25721423185729203
gene_6037,0.25717055685795426
gene_8757,0.2571371554110336
gene_15854,0.25709127954706446
gene_7782,0.25704939520394543
gene_8212,0.25701542794452986
gene_19750,0.25695560346746216
gene_7962,0.2569532042231297
gene_18470,0.2569514144138808
gene_12549,0.2569279495343217
gene_14787,0.25675267782905015
gene_2301,0.2567442788085009
gene_11691,0.256738591196958
gene_14661,0.2567137951179124
gene_3730,0.2566885656976299
gene_19882,0.2566879408615254
gene_9619,0.25667145968171917
gene_4465,0.25665332370202293
gene_2665,0.25664007577087294
gene_18485,0.2566116457349337
gene_15954,0.25654522794032153
gene_15864,0.2565327801404476
gene_17062,0.2564741940977573
gene_19076,0.2564561203555879
gene_17842,0.2564494261214349
gene_7934,0.256377915364404
gene_6082,0.25636405515342997
gene_17152,0.2562776121716746
gene_13140,0.25626679705835936
gene_16395,0.25625251194216786
gene_5715,0.2561828243283377
gene_3469,0.2561513767502171
gene_17447,0.25613631921550495
gene_7956,0.2560502575307318
gene_3814,0.2560472185552684
gene_3765,0.25590460794234476
gene_13713,0.25579399759414534
gene_13137,0.2557795958316632
gene_1662,0.25575459503343395
gene_557,0.2556817097161269
gene_4091,0.25567209735589885
gene_17223,0.2556560305954666
gene_18525,0.2556529568909341
gene_8964,0.2556211979686011
gene_19138,0.2555935496806989
gene_2143,0.2555527284164404
gene_9895,0.25554925789012906
gene_19480,0.25543288213238213
gene_6715,0.2554095878111156
gene_2035,0.25539855615255813
gene_15227,0.2553699766770739
gene_1207,0.25528058037502155
gene_18890,0.255276897954585
gene_6867,0.25524814565798665
gene_3169,0.255220268220232
gene_9876,0.2551818447013756
gene_12349,0.25513624364654014
gene_11121,0.25512015368631064
gene_19927,0.25510326523640725
gene_11398,0.2550992882243405
gene_3526,0.25509670149341523
gene_16998,0.25508355984486414
gene_2524,0.2550698655581743
gene_676,0.25505462813824764
gene_4097,0.25502943877664325
gene_17108,0.255023981811281
gene_4499,0.2550204841144435
gene_10370,0.25501981895308556
gene_20230,0.2550146929713124
gene_20077,0.2550142402580074
gene_15003,0.255011993585145
gene_19246,0.2549609159253775
gene_10062,0.25495454895134817
gene_9038,0.25492916327045273
gene_1153,0.25490711128892063
gene_7730,0.2548442098000897
gene_16973,0.2548412383787397
gene_13784,0.2548400728931038
gene_17827,0.25482758195580046
gene_2474,0.2548159988306087
gene_11515,0.2547849823276121
gene_14485,0.25478458108241764
gene_1976,0.2547505779141408
gene_19073,0.25474126675800873
gene_4929,0.2547128181423068
gene_9729,0.25470494995931386
gene_11723,0.25468163885726997
gene_17660,0.2546651144857564
gene_13884,0.2546114636126236
gene_13002,0.25444434224949203
gene_2677,0.2543667687934988
gene_12253,0.25435392268043744
gene_9367,0.2543468148455549
gene_752,0.2543414975276794
gene_11949,0.2543109590143282
gene_2263,0.25418723851546116
gene_7682,0.2541848353484481
gene_5115,0.2541714149668305
gene_19216,0.2541092564515147
gene_13554,0.2540979670942207
gene_19234,0.25399340223065775
gene_17420,0.25396868176512394
gene_8308,0.25396669347239026
gene_6282,0.253948927798095
gene_2338,0.25392975550087965
gene_7336,0.25390963957165996
gene_10635,0.25388385582475703
gene_5129,0.25388058333703345
gene_9258,0.25386071795064763
gene_4765,0.25385745120417724
gene_5600,0.25380352979060855
gene_17839,0.25380002110541305
gene_8062,0.2537965941411351
gene_10173,0.2537930863803382
gene_1769,0.2537897935887751
gene_17628,0.25377528740033667
gene_4199,0.25374111292017537
gene_2453,0.25369716636635065
gene_1833,0.2536370213379881
gene_5103,0.25357617715832925
gene_7310,0.25354083749870754
gene_9118,0.2535109765976834
gene_546,0.2535047340137901
gene_13688,0.25348095511633717
gene_8503,0.2534668764141456
gene_2026,0.2533730420644307
gene_3118,0.25334800316810613
gene_7049,0.2533417651101837
gene_4439,0.2533397717110547
gene_16955,0.2533393622778804
gene_5810,0.25321999548964036
gene_6315,0.25321215894809773
gene_10218,0.25317715074031866
gene_14726,0.2531522671111371
gene_15151,0.25314201491333005
gene_14147,0.25312139439081555
gene_6693,0.25310197831902664
gene_5770,0.25308081365956614
gene_16525,0.2530691791758449
gene_155,0.2530685431051879
gene_16984,0.2530449333887194
gene_17623,0.2530313870072767
gene_15784,0.2530140166449092
gene_1205,0.2529625386387844
gene_7394,0.2528923299369556
gene_6868,0.25286422248241264
gene_15671,0.25279673429891486
gene_513,0.25275682778077113
gene_10546,0.25274165938166604
gene_19072,0.252729992679127
gene_1035,0.25272092460663065
gene_3687,0.2527130641087637
gene_3844,0.2527087524229089
gene_13168,0.2526944890763472
gene_8764,0.2526568241064528
gene_9700,0.25265438851982047
gene_9029,0.2526452941252456
gene_17962,0.25256565516523044
gene_124,0.2525312633918079
gene_14753,0.2524935646444519
gene_275,0.25249148647173797
gene_6494,0.2524896047009655
gene_10372,0.25248004767253723
gene_11242,0.25242215212946256
gene_6094,0.2524189413364559
gene_7792,0.2524106640547161
gene_8333,0.25238833541138384
gene_16187,0.2523041736672695
gene_6914,0.2523007659820623
gene_18128,0.25229098853455684
gene_3133,0.2522448957576
gene_8154,0.25222540891364575
gene_1320,0.25220056433515486
gene_12497,0.25215484939101157
gene_18396,0.2521331376129396
gene_9010,0.25199652034131614
gene_4859,0.2519864809684792
gene_1253,0.25194067690110994
gene_10781,0.25186417983392667
gene_15186,0.25183026986453777
gene_2429,0.2518221314422969
gene_6988,0.25178226719739955
gene_17994,0.2517763810246243
gene_6241,0.2517726735309086
gene_1399,0.25174366580695456
gene_3047,0.25166834900188245
gene_18455,0.2516628104431111
gene_2275,0.25163939080192044
gene_18066,0.2516309320191366
gene_1949,0.2515831950683286
gene_20507,0.2515732819994639
gene_12098,0.2515628029667892
gene_1943,0.25155342811068376
gene_9749,0.25151580511403415
gene_17649,0.2514823394522532
gene_11996,0.25147801614449
gene_5079,0.25146962589773925
gene_14983,0.2514592091766983
gene_16464,0.25144325817646396
gene_13973,0.25140383058601434
gene_2950,0.25140368106590344
gene_16316,0.25137300773839766
gene_16529,0.2513491566766397
gene_506,0.2512872479044001
gene_13646,0.25126809042199716
gene_15891,0.2512342517587356
gene_4997,0.2512287072801067
gene_11578,0.2512141571437141
gene_8351,0.2511959300631863
gene_5627,0.25116351050354147
gene_2319,0.2511324518436773
gene_20448,0.25113146166218026
gene_13489,0.2510970767458566
gene_13546,0.2510476462930742
gene_14927,0.2510109597207152
gene_6224,0.2509425476628628
gene_15094,0.25094172207936294
gene_3998,0.250938888519874
gene_11671,0.25092820780989733
gene_15226,0.25092025941620183
gene_7748,0.25091039648509555
gene_1904,0.2508230126217021
gene_17662,0.2508057798504428
gene_714,0.25079012757252606
gene_6031,0.2507625209243863
gene_17220,0.25074093487962484
gene_10964,0.25069073091499094
gene_5666,0.2506555222323901
gene_395,0.25064208080597816
gene_1083,0.25057517531217094
gene_10424,0.2505241840138587
gene_12884,0.2504576612601868
gene_5560,0.25043072007041506
gene_3301,0.25036014723545175
gene_3670,0.2503118993353534
gene_11534,0.2502589458230722
gene_4627,0.25025382873073315
gene_15188,0.2502392751377157
gene_15592,0.25021657549658677
gene_6713,0.2502136497042945
gene_16431,0.25019037076634826
gene_10845,0.25017051103452886
gene_13101,0.25015804749380355
gene_507,0.25015719810768916
gene_15764,0.25014398921701847
gene_14121,0.25014113427342705
gene_19520,0.25012690463293424
gene_12136,0.2500586368587563
gene_17668,0.25005280177083605
gene_1529,0.25003723926244387
gene_386,0.2500051295656885
gene_6622,0.24995974983382369
gene_8197,0.24984113052602672
gene_8923,0.24981661655520765
gene_8133,0.24977524663122697
gene_2208,0.24973542392602188
gene_3838,0.24971439137835505
gene_3756,0.24966099086408008
gene_4430,0.2496179610427229
gene_15377,0.24961154908415117
gene_5763,0.2495532702218551
gene_6735,0.24950594038827117
gene_14794,0.24948762712277994
